	par_id	text	label
64	1899	The Chakma case shows how the oppression of the people is achieved by attacks on women and how the perpetrators get away from the scene, a woman who showed excellent courage, the heart of a lion who defended an injured man until he himself was silenced violently.	1
65	9312	The huge land areas of South Africa are owned by the government and are not exploited or misused; the government can easily transfer much of this land to poor families and communities.	1
66	2388	Fashion good and bad, such as pants tied to such a lower back, can be seen. Or dresses and skirts that have been cut so high, if a girl reaches out to get something from a shelf or closet, her underwear will be revealed to the world.	1
67	8712	"""Dodgeballs flew fast and hard today at Morningside College in the fifth annual attack of Killer Dodgeball. This year, 18 teams were playing in a double-qualification tournament to raise funds for the Siouxland Community Action Agency Welcome Home Project. ""The aim of the project is to get homeless Siouxland families off the streets and help them turn their lives around with a family development specialist."""	1
68	8797	School for the blind, the deaf and the stupid, Isulo, the Anambra State, which parades many beautiful structures, is one of the schools that struggles to meet the special needs of children. According to Felix Nwaoch, Director General of Isulo Commuty, the school desperately needs water because many blind students have to get water out of the river to survive school.	1
69	5187	"""""So instead of blaming, let us put our hands together for a common work. Let us feed the hungry, let us accommodate the homeless, let us give work to those who have none, and let us bring medicines to those who are sick,"" Uhuru said."""	1
70	9488	"That foundation became an oasis for the residents of Grant Pen, and when they adopted our motto ""Doing What Love Requirements"", political tensions made it easier and hopeless young people were able to receive skills training as a partner of the Foundation with Heart Trust/NATA in order to find employment."	1
71	9036	The sound of emptying bulldozers is getting closer and closer, with the presence of corpses in the white Eritrean Shavels (surias), beside me. The parallel of silent appeals to hope and peace with destruction and the violence of hopelessness was too much for words that tried to describe the scene and failed to describe it. Witnessing became a witness of tears.	1
72	6398	"""The world today needs this: the joy of meeting with Christ in the life of personal and community prayer, daily listening to the Word, meeting brothers and sisters, happy brotherly life in the community, including frailty, and embrace of Christ's flesh in the poor. Prophets of the joy of being loved and therefore forgiven,"" he said on May 22."""	1
73	6843	With the Shoal Livelihoods programme implemented through various NGOs, over 1 000 000 poor families living in these regions have managed to overcome poverty since 2004.	1
74	6611	The RDA's actions, which create a stir in Colombo society, demonstrate a much deeper national problem that affects mostly poor and vulnerable citizens. Unfortunately, the poor are rarely heard. Because they do not know the laws and their rights, they do not have the means to hire lawyers and spend years in court in order to obtain fair compensation.	1
75	514	"""""H.E.R.O. gives employees the opportunity to pursue and help those in need of help,"" the shares of CEMEX's treasury management team will lead Asia's Daisy delos Angeles. He also believes that employee volunteering, such as what they do, is an indication of the combined role of workers to show interest in society."""	1
76	3580	"""The 19th-century misfortune character is conjured from the smoke of the industrial Leicester to a young boy who is drunk with his father and who appeals to him to be in the world but not in the world – to to tow the line and perform the same way as everyone else. Our Elephant Man cannot stand the growths and deformities of his historical predecessor, but Daniel Monks is physically disabled and lends so much more gravity to the story. He travels under his mother's wing to hostile streets, to the freak show until he even rejects him because he """" makes the art form of loneliness ""."""	1
77	1038	But developers and government agencies did not leave displaced people homeless; relocations and resettlement in Singapore have been handled very carefully and will never start unless they are ready to replace homes or homes for those suffering.	1
78	1976	The Americans, as we have always been, are a partner in African countries to ensure that their most vulnerable populations receive lifesaving assistance.	1
79	3462	The candidate promises to do good things and help those in need.	1
80	545	This year, Irish TEAM HOPE shoes go to street children, orphans, children in hospital, poor families, war victims and other needy situations in Eastern Europe and the former Soviet Union, such as Romania, Kosovo, Albania and Africa, such as Cameroon, Congo, Rwanda.	1
81	8228	At the same time, he gave an interview to the Invisible People project, which documentes the lives of the homeless, who seems hopeless and submitted to his destiny and a questionable future.	1
82	9608	"""He said, ""I saw this need when I helped in the Eagles Wings Trust mobile kitchen in Dundee. Toilets and other basics are of enormous importance to people who are homeless or have no home of their own."""	1
83	9745	Don't let the rich and powerful, because you are poor, share yourselves. They have light and water in their high fenced houses, not because they are Muslims or Christians or because they are of this or another tribe, but because they are rich. You are poor, homeless, you have no way, no water, and your children are sick and illiterate, not because you are Christians or Muslims or members of this tribe or other tribe, but simply because you are poor. You and your children are voting, but their children are not voting because they are abroad. Your children are begging and dying on the streets when their children are fraternizing with those they call unbelievers.	1
84	3701	Cruel and violent political strategy <h > asylum seekers living on the island of ManU and in Laughter have been deported, deported, crushed and left hopeless.	1
85	6035	In South Africa education is a right and not a privilege, but an adverse background can subconsciously violate this right. It is an open secret that poverty is rampant in our country, therefore those who are privileged enough should help those who do not. It may sound like an exaggeration, but there are many girls who come from poor families who miss school because there are no hygiene pillows.	1
86	228	If these problems are not addressed, it is quite possible that another journalist will come back in 20 years to wonder how it is possible that vulnerable children are still cursed with hunger and terrible early death.	1
87	77	In September, Major Nottle left Melbourne to walk to Canberra to find a national solution to the problem of homeless people.	1
88	8600	BC housing minister Selina Robinson said that the project represents hope for many women and families in distress.	1
89	3120	He encounters a different way of looking at things in big city clubs. He develops new ideas, gains new self-confidence. There are opportunities in the new country, he gets used to a good standard of living. Yet he is an outsider, not fully assimilated, ethnic background and culture separate him from the mainstream. He needs familiarity and roots.	1
90	10311	"""Corporate. 47 million people rely on food stamps. 38 million houses have no savings for retirement. About 1.2 million children are homeless. An estimated 58 000 veterans live on the streets every night. These facts are a national disgrace. America's enormous, grinding poverty eats up our strength. What kind of ""superpower"" gives a million children the chance to survive on the street?"""	1
91	179	Jenny Neal, regional leader of Saskatchewan and Manitoba’s Grandmothers Support Network, presents her orange scarf at the sculpture of Preeria Wind in River Landing on Thursday 24 November 2016 to promote 16 days of orange to raise awareness of violence against women.Greg Pender / The StarPhoenix	1
92	845	In his tweet, Mr Reham stressed the need for a'real leader' to protect vulnerable communities.	1
93	5270	Cape Argus has launched a new cooperation initiative called #TheDignityProject - a 15-part daily series of homeless people in Cape Town. Homeless Danny Oosthuizen writes a daily column during the project. Read the fourth article in Danny's diary...	1
94	3959	Mr Gachagua considered his friendly life to be eternal and worrying to see the desperate children of poor families staring at the children of rich families when they rejoice in the celebrations.	1
95	10020	It goes without saying that whatever the level of disability, they persist in the stigma and social exclusion in addition to their persistent physical or mental challenges. If life is difficult for different adults, we can only imagine what it could be for children. Their parents get tired, frustrated and hopeless. Most of them do not have the financial and other resources to cope with the situation. It is almost incomprehensible how burdened and helpless they are and therefore rely on them to accept their fate as different.	1
96	8680	"""Every capable person today can become disabled tomorrow. So we should treat our physically challenged brothers and sisters with dignity and respect,"" he warned."""	1
97	1510	"""""Someone has to be there to take care of,"" he says. """"I think my passion for health policy comes from these vulnerable people who are forgotten. This whole experience has been more refreshing than I have ever thought."""	1
98	282	Why is voting so poor in rich countries, such as America, where GDP can be high, but where there is still a large majority of homeless and poor people? Democracy is not the answer to everything, and most countries still do not have democracy for their full purpose; poor countries must demonstrate that they are democratic so that they can play globalisation and modernisation and get their poor into a voting pool, which in many cases would prefer to work in their own areas, as politicians never did much for them.	1
99	4014	Responsibility suggests that people who need our help and support could have done a little more to help themselves.	1
100	6130	"""Speaking of a complex event, the first of its kind in Badagry, the president of the association, Comrade Monday Denagan Honfovu, who also doubles the chairman of the Badagry Community Youth Association, said that the idea of helping vulnerable women received a response from the expression """" if the woman is influential, she will strengthen the people ""."""	1
101	9084	"""Everybody makes a mistake, no one is perfect. Execution is very bad, no one likes it. We are very sorry for these poor families."""	1
102	10407	"""He said that his decision to help those in distress did not benefit him personally, but ""instead all the employees of the group provided such assistance... one way or another, we have all helped those in distress."""	1
103	5920	"""Matthur, born in India, came to Canada in the early '70s when he was eight years old. His hardworking immigrant parents always inspired him to be tough, as they showed playfully by facing the difficulties of social integration, finding work and putting food on the table. He describes his upbringing as quite spiritual, first in the centre of Toronto and then in the north-west of Toronton Bramalea, a working class full of young families with ""everything seemed to be the same"" and children focused on university and sports."""	1
104	2226	Mother of three children who are almost homeless again < h>	1
105	384	""""""""" Many people need better roads, drinkable water, skills training, education and health care services that need to be developed. They all want it to happen at once, and you have to explain to them that it is a process... and it will not happen overnight. We have achieved a lot of results, and I hope that we will be able to convey fully what the vision is for the constituency and that people believe exactly what we have tried to do,"" he said."	1
106	8120	Now everyone wonders how he takes care of himself and lives with his disabled daughter after her husband died over 20 years ago.	1
107	5023	While hopes are dwindling, the Yemenis refuse to give up on others in distress.	1
108	4655	VATICAN City: Suffer and compassion together with others, approaching to help them restore their dignity: This is the attitude that a Christian should before those who suffer and are in distress, said Pope Francis during Mass this morning at Casa Santa Marta, commenting today on Luke’s Gospel, devoted to the account of the resurrection of the son of Nain.	1
109	8247	"""""""""""""""""The ones who somehow came to the country by crossing the border regulation, we have decided to give them protection for humanitarian reasons"", he said and added, ""that there are other refugees in Bangladesh who are also receiving assistance."""	1
110	10135	Indian children of poor families never get access to a computer, nor do they get the opportunity to speak English. For the most part, their English teachers themselves struggle to speak it well because they too were ill-educated.	1
111	8965	Over the years, I have worked hard to learn about this national shame: our most vulnerable citizens in long-term care institutions have no voice, and FATE has been able to fill this void by talking loudly and clearly to them and their families about abuses in long-term care facilities, and in particular about over-medicating patients in those places.	1
112	6534	The actor, who will be seen later this month at Avengers : Infinity War, noticed that he was asked to make the day of a young fan in distress. On Wednesday he hung out with Jacob Monday, who is 16 years old in the north of New York and has incurable cancer. A teenager with rare bone cancer has a bucket through which he works and included meeting his favorite movie stars.	1
113	7370	Foreign affairs spokesman Charles Jose said on Tuesday at a press conference that the Philippines has signed and committed itself to assisting war refugees under the 1951 United Nations Convention on the Status of Refugees.	1
114	3954	"""If a single person becomes homeless and has to live on the street in any country, it is a disgrace to the people of that country,"" he adds."""	1
115	7805	Cecil Duddley Mends, CEO of Duddleys Expressions, Ghana's modern Fashion Couture, mainly focused on fashion shows in Africa and Europe, not only won the fashion designer of the year award because of the tremendous progress made in the fashion film in Ghana, but also because he gave people hope for hopelessness by training over a thousand people for free so that they could put food on their table.	1
116	2822	Yemen, Syria, Iraq and Libya are hopeless (anarchy) militia states; they are hopeless states, hopeless countries; how can we save these countries; even the US army could not bring stability after ten years in Iraq.	1
117	5432	"""An extensive publicly funded energy efficiency programme is urgently needed to create jobs, reduce emissions and save the lives of some of the most vulnerable people in the UK."""	1
118	10324	When the prophet Elijah Tishbite was so frustrated and hopeless that he considered suicide and commanded God to kill him, the first thing that God did was to resolve his immediate need by giving him food. He gave him food again until he ate and his heart had settled and no longer thought of suicide.	1
119	8154	'This raises the question of a network of religious'madrassa' education, which indoctrinates children from poor families to commit suicide attacks. In recent months, many suicide bombers have been teenage children who have been subjected to a bomb instead of a book. However, worldwide outrage is so far absent on this subject.	1
120	4193	Thousands of homeless Iranians rushed against the cold late on Monday, a day after at least 450 people died in Iran’s most devastating earthquake for over a decade, Reuters says, referring to state television.	1
121	7462	Otoyo not only changes the story around the disabled by learning skills and then transferring them to others, but his knitting work has also helped him overcome the trauma of the decade he spent fighting one of the world’s most brutal rebel groups.	1
122	7396	We work as if everything depends on us and pray as if everything depends on God. But he does more than we could ever do. We pray, build our homes for the poor, the homeless and the poor. We build our own monasteries. We build our own beds and chairs. We cook, clean, make our own clothes, cut each other's hair.	1
123	8276	When we talk about freedom, it is important to remember the brave war heroes who fought to save our country from L.T.E. terrorism for 30 years. They sacrificed their lives. They lost their limbs. They were crippled and their families suffered heavily. The economy was ruined. Around 100,000 people, including civilians, lost their lives. Thousands were injured. In the 30-year war, are the people who lost their lives? Are they winners? I believe that we who saved our lives from that tragedy should remember the lessons we learned.	1
124	516	The group believes that only the Nana Addo/Bawumia regime can hold back the depth of hopelessness in which young people have sunk and restore dreams of an inclusive and prosperous people.	1
125	1542	"""He was born HIV positive. He is healthy, but when Sasha met him as a volunteer in an orphanage, he weighed half as much as 3+amp; #xBD; a year-old boy should, and his hair fell away. The only word he knew was Russian ""Don't do it."" ""The nurses told Sasha not to touch him. Not because of the HIV virus. If he had any, he ""would want more and no one would come. He aged, and now they were going to send him to another, hopeless place where he would be thrown for lost things of all ages. And there he would be, as long as he would have remained."""	1
126	822	Unfortunately, these are limited because budgets are forced to be limited. In our society, at our birthdays and in memory of our relatives who have moved forward, we follow the tradition that alms are given to people living in homes and donated to individuals. The state and society see that they both need the synonym of'social services' 'charity'. This has been Sri Lanka's situation for decades. Disabled people benefit from goodwill and charity.	1
127	7983	Keva Davis, a member of the Red Ground community in neighboring countries, said that many of Negril’s less fortunate and homeless have benefited from the program, and he is very grateful for that.	1
128	2284	The document shows why various actors, such as Korea, Japan, the United States and others, have been consulted by various stakeholders, from businesses, civil society, employment organisations, universities and others, including those who can give a voice to the most vulnerable, describing the various mechanisms and processes that countries such as Korea, Japan, the United States and others have put in place to ensure that the interests of stakeholders have helped to create or balance the wider objectives of trade negotiators.	1
129	4160	It should be noted that 23 children from vulnerable families in the community receive scholarship awards from our organisation, of which 3 are in pre-school and 20 are in SOS comprehensive schools.	1
130	3186	"""When politicians talk about immigration, it is usually high-flying. Jeb Bush says that ""immigrants create an engine of economic prosperity."" Politicians always talk about importing the best and the most intelligent people from abroad. However, New York city halls are caught by a cramped reality of illegal immigration that creates islands of illegality that can be abused and have little or no consequences."""	1
131	171	"""I am very excited to see the financial result that all these companies are donating to the cooperative. As I am also part of the 16xOSU, I am still interested in where the money is going to be spent and what the difference between them is among Ugandan women,"" Triplett said."	1
132	4527	The families now live with their friends and families. During the day, they clean up the garbage left by the fire, hoping that someone will come to their aid. They got first aid kits, but they still need clothes, beds, blankets and kitchen supplies.	1
133	10312	Over the last four decades, the tribal community has gone through the worst, bloodiest, most destructive, and increasingly gruesome phase of all. The sons and daughters of these dark ages saw nothing but barbarism, hopelessness and helplessness. The children of the jihad in the war zone had no opportunity or expression. Suddenly we see that the source of Pashtun's civil rights was born in the field of FATA's death.	1
134	4376	It's lunchtime, and we're sitting in the insides of the house that we're painting today. The floor is full of concrete chips and the windows have been blown. Photos of Aleppo's bombed homes come to mind. But this building is being renovated so that the landowner can rent it to refugee families who can afford more than just a tent. Ibrahim is not one of those families.	1
135	4876	Our cold, moist and windy team was on the streets late in the early hours feeding homeless men and women #ICHH#Retweet4Support	1
136	2465	"""The capitalism of our time does not understand the value of the union because it has forgotten the social nature of the economy, enterprise, life, ties and patents. However, perhaps our society does not understand the union because it does not see it fighting enough in the 'not yet' courts: existential suburbs, abandoned workers, the poor under the city walls, or simply does not understand why corruption has sometimes come to the heart of some trade unions."""	1
137	7098	Not only does Daraz.pk offer his customers mega offers on 23 March, he wants to celebrate Pakistan Day with those who deserve it as much but are unable to enjoy the same luxuries. The e-commerce portal has promised to give this Pakistan day back and has launched a campaign to spread smiles and promote positiveness. With the campaign, Daraz is committed to helping one Pakistani who needs every product sold on Pakistan's day. Daraz wants to cooperate with his customers and other companies to promote positiveness.	1
138	8123	"""Dinu had developed the theme of life. It was, ""The circumstances of your life do not do nor should describe or dictate the quality of your personality.""Dinu did not allow these new and trying circumstances to change any of his character or life. Although he was sick and ill, he still had time to visit him if a friend or relative was ill. Although he needed to, he was always there to help others when needed. Dinu's Bible theme verse was Col 4:2 """" Continue fervently praying and be alert to it with gratitude."""	1
139	7790	"""As a child, I have always been told to give help to those in need. I have been raised to believe that if I don't give help to those in need, I will find the way to hell. Because of these teachings that I have been flooded with, I have usually been sympathetic to the needy. After everything that the Holy Bible says is a blessing to give like "". However, as I grow up I have lost my mind about this idea. I am just tired of seeing a familiar face begging for the street for far too long, I am tired of giving money to a beggar who asks me for money today and yet shamefully asks me for help when he sees me the next day."""	1
140	6087	When Father Campbell comes from a home with financial difficulties, he is always carrying out projects that will help bring a smile to the faces of people in distress.	1
141	5719	Pope Francis has visited the refugee center to wash and kiss the feet of Muslims, Orthodox, Hindu and Catholic refugees.	1
142	715	Anisa Abdala, national team leader at Mombasa, urged the corporate community to sponsor different teams as a means of demonstrating solidarity with disabled people.	1
143	7637	"""The other good memory I cherished was the day he and I were coming from the mosque when two men approached him and brought him to the country to give them money. They said they had not eaten all day. My father was the kindest person I ever knew. He would give his last penny to people in distress. So he gave the men all the money he had on him. ""I don't have a lot of money with me now, but I'm an employee and a month ends in a few days. You need this more than I do."" he said."	1
144	5129	"""The whole experience made me think how many other poor families are going through this,"" he said."	1
145	9584	According to Betty-Ann Blaine, the Executive Director of Hear the Children's Cry says that the deterioration of family life, instability/changing households, the paralyzing level of poverty, the lack of adequate social support systems and the heart failure of hopelessness are key factors leading to children fleeing homes.	1
146	2532	A well-known cook feeds the Rio homeless with extra Olympic food	1
147	4693	The games are also in line with the objectives of the Emperor's International Foundation for the Gaza Strip in terms of increasing the influence of disabled, marginalised rural forks, women, children and the elderly, the disadvantaged, the unhappy, the unfortunate, the unfortunate, the unfortunate, the people who instill in them the can-do spirit so that they can integrate into the mainstream society so that they can play an active role in the overall development of the world.	1
148	6448	According to the details, Prime Minister Nawaz Sharif officially approved the EUR 105.01 million RS in exchange for 39 million RS 39 martyrs, 25.6 million RS 129 for severely injured/disabled, 36.5 million RS 73 in part and 4 million RS for four completely damaged houses with Indian fire, ISPR Raja Azhar Iqbal, the representative/principal of the Government of AJK, informed the agency on Thursday evening.	1
149	4358	The above figures include men, but they have decided to take into account women - our mother - in appreciation of their love for children. They paint a very gloomy picture and demand every effort to protect women and children around the world. As you read lines, right now you have a very touching story to tell about your mother or your neighbor’s mother.	1
150	3268	Lilia Caberio is from Sulan in the Philippines. In 2013, her house was destroyed by an hourwind of 170 kilometres and a six-metre-high storm peak during the Haiyan typhoon, and she lived with her family in a tent where her home was. The typhoon was frightening to Lilia, but homelessness must have been even worse.	1
151	2396	"The letter ended with the bishops' invitation to establish a church that listens to ""the hungry, the imprisoned, the immigrants and the battered."""	1
152	567	On Thursday, 10 September in London, after a preface, he urged the public to donate money to Save the Children to support the refugees.	1
