	par_id	text	label
47	8206	In an unmarked brick building, a few blocks from the Mexican border, immigrant parents grabbed birth certificate folders and asylum documents and sat on folding chairs, waiting to use a single shared landline.	1
48	206	"""Smyth told HKFP, ""The biggest challenge is the policy of not working. I think refugees who come here, or asylum seekers, can't work and have children here -- their children are stateless. That's really the cause of a lot of stress in the community."""	1
49	8165	Through Gawad Kalinga, Meloto has proven to be a key player in the housing industry, helping to provide decent homes and sustainable livelihoods for marginalized and homeless Filipinos.	1
50	7341	Egypt offers to buy Mediterranean island for refugees	1
51	4963	Pageants SA's main charity is the Dignity Dreams project, where they can be reused, washable sanitary towels are given to schoolgirls in need.	1
52	5827	Residents of Poranu Kotuwa who were deprived of healthy and independent lives under normal weather conditions face a truly desperate future.	1
53	343	"""Helen Schafer chose to help a needy family."" Instead of sending gifts to my clients, I sent them a letter saying, 'This is what we're going to do because it feels a lot more meaningful.'"""	1
54	8630	"""""""Every family that qualifies for the program must be covered. Every child in poor families must be placed and kept in school, and they must enjoy health care and nutrition, Romualdez said."""	1
55	6811	While many Muslims can count on their blessings, they must not forget the fate of those who are poor and need help.	1
56	717	This year, in recognition of their continued dedication and charitable sacrifice to help all those in need through mutual help, true camaraderie and sound memory over the past 90 years, the MOTHS of the Better'Ole Shellhole will be proud to attend as Honor Guard and sentries during the duration of this year's Memorial Ceremony of the Way Cross.	1
57	1117	"""Despite having excellent academic qualifications, Rani is shown the door in countless interviews for a teaching post. After five years, he finally gets a job at St Notkers, but there is a trap. He is given the notorious 9F, the ""unhopeful"" ""students from nearby slums who study at school under the right to education, but are not accepted by teachers or students."""	1
58	1482	Aklima Sultana, a teacher at the institution, told The Daily Star,? I am very proud when I think I teach disadvantaged students from very poor families.?	1
59	5195	But what draws most attention to Mr.Trump's response is the grim image of the United States in the center of the city and black life: poverty, armed violence, poor education and hopelessness.	1
60	6988	After the Vatican controversy, McDonald's helps feed the homeless in Rome	1
61	9850	Pope Francis has made the defense of the poor and needy a cornerstone of his papacy, establishing showers for the homeless near the Vatican, offering meals and even a VIP-style visit to the Sistine Chapel.	1
62	8093	""""""" Most of the time, people who advocate the inclusion of women in governance are heard because they are vulnerable. What most people do not recognize, however, is that people with disabilities are even more vulnerable than women and need support,"" he added."	1
63	8894	"""We want to supply these bikes for Vietnamese students from poor families in remote areas so they can continue their studies,"" said Michael Shuman, a former U.S. Marine."""	1
64	1899	The case of Kalpana Chakma shows how the subjugation of a people is achieved by the attacks on women and how the guilty are allowed to go unpunished. This woman showed exceptional courage, a lion's heart that spoke for the raped until she, herself, was violently silenced.	1
65	9312	Large tracts of South African land are owned by the government and are not used or underutilized. The government can easily transfer much of this land to deserving poor families and communities.	1
66	2388	Good and bad fashions, as in pants tied on the low sides showing. Or dresses and skirts cut so high if a girl extends to pick up some of a shelf or closet her underwear are exposed for the world to see. Lavish lifestyles for the rich and famous who spend millions of dollars on attire, luxury vehicles on land and sea, etc. severs while American compatriots flutter in misery, unemployed, hungry and homeless.	1
67	8712	"""The Dodgeballs were flying fast and hard at Morningside College today for the 5th Annual Attack of the Dodgeball Killer Tournament fundraiser. The double elimination tournament had 18 teams playing this year to raise funds for the Siouxland's Welcome Home Project Community Action Agency."" The project aims to get homeless families Siouxland off the streets and, with the help of a family development specialist, helps them turn their lives around."""	1
68	8797	School for the blind, deaf and foolish, Isulo, Anambra State, which parades a series of beautiful structures, is one of the schools struggling with the lack of facilities to meet the special educational needs of children. According to Felix Nwaochi, President General of the Isulo Community, the school is seriously in need of water supply, as many of the blind students have to collect water from a stream to survive in school.	1
69	5187	"""""So instead of recrimination, let's join hands in common work. Let's feed the hungry, let's house the homeless, let's give work to those who don't have, and let's take medicine to those who are sick,"" Uhuru said."	1
70	9488	"That foundation became an oasis for Grant's Pen residents, and while embracing our motto, ""Doing what love requires,"" political tensions eased and hopeless young people were able to obtain training as the foundation partnered with HEART Trust/NTA so that they could work."	1
71	9036	The sound of the bulldozers getting closer, the presence of the bodies covered in the Eritrean white shawls (suria) in the prayer beside me, the juxtaposition of the silent requests for hope and peace along with the violence of destruction and hopelessness were too much for the words they tried and could not describe the scene. Testimony became the witness of tears.	1
72	6398	"""""""The world today needs this: that joy that arises from the encounter with Christ in a life of personal and community prayer, in the daily listening to the Word, in the encounter with brothers and sisters, in a happy fraternal life in the community, including fragility, and in the embrace of the flesh of Christ in the poor. Prophets of a joy that is born from feeling loved and therefore forgiven,"" he said on May 22."	1
73	6843	With the assistance of the Shoal Livelihood Programme through various NGOs, more than 100,000 poor families living in the areas of these districts have been able to overcome poverty since 2004.	1
74	6611	The actions of the GDR, while creating a stir in Colombo society, are symptomatic of a much deeper national problem that mainly affects poor and vulnerable citizens. Unfortunately, the ills of the poor are rarely heard. Unknown to laws and their rights, they do not have the means to hire lawyers and spend years in court to seek fair compensation.	1
75	514	"""""""H.E.R.O. gives employees the opportunity to reach out and help those in need,"" shares CEMEX treasury operations team leading in Asia Daisy delos Angeles. She also believes that employee volunteering, like what they do, is indicative of the unified mission of the employee company to demonstrate concern for society."""	1
76	3580	"""The figure of the 19th century of misfortune is conjured from the smoked darkness of industrial Leicester as a child who's drunk father begs with him to be in the world, but not from him - to tow the line and look like everyone else. Our elephant man does not stand the growths and deformities of his historical predecessor, but Daniel Monks is physically disabled, lending much more gravity to history. He travels from under the comfort of his mother's wing, to the hostile streets, to the demonstration of phenomena, until even the tout rejects him because """" makes a form of art of solitude ""."""	1
77	1038	But displaced persons were not left homeless by developers and government agencies; displacement and resettlement in Singapore has been handled with great care, and it never starts unless replacement homes or floors for those affected are ready.	1
78	1976	"""""""The American people, as we have always been, are there to partner with African countries to ensure that their most vulnerable populations receive vital assistance."""	1
79	3462	The candidate promises to do good things and help those in need.	1
80	545	This year TEAM HOPE shoe boxes from Ireland will go to street children, orphans, children in the hospital, poor families, victims of war and other situations in need in Eastern Europe and the former Soviet Union, for example Romania, Kosovo, Albania and Africa, for example, Cameroon, Congo, Rwanda.	1
81	8228	At about the same time, she gave an interview to the Invisible People project, which documents the lives of homeless people; she seems desperate, resigned to her fate and doubtful future.	1
82	9608	"""She said, ""I saw this need when I was helping out with the Eagles Wings Trust mobile soup kitchen in Dundee. Toiletries and other essentials make a big difference to people who are homeless or don't have their own home."""	1
83	9745	Defend your dignity as human beings and children of God. Do not allow the rich and powerful, who are rich because they are poor, to divide you. They have light and water in their high fenced houses not because they are Muslims or Christians or they are of this or that or that tribe, but simply because they are rich. You are poor, homeless, have no way, there is no water, and your children are sick and illiterate, not because you are Christian or Muslim or of this tribe or another, but simply because you are poor. You and your children vote, but your children do not vote because they are abroad. Your children beg and die in the streets while your children are abroad fraternizing with those who call them unbelievers. They give you a false religion that enslaves you while giving their own children the religion of education that will free them and make them rule over you.	1
84	3701	A cruel and violent political strategy <h> Asylum seekers on the island of Manus and Nauru have been exiled, displaced, crushed and left hopeless.	1
85	6035	In South Africa, education is a right and not a privilege, but an unfavorable background can unconsciously infringe this right. It is an open secret that poverty is common in our country, so those who are privileged enough should help those who do not have it. It may sound like an exaggeration, but there are many girls who come from poor families who are missing school due to the lack of sanitary towels.	1
86	228	If these problems are not addressed, there is a possibility that another reporter will return in another 20 years wondering how vulnerable children may continue to be cursed with hunger and horribly early death.	1
87	77	In September, Major Nottle walked from Melbourne to Canberra to advocate for a national solution to the problem of homelessness.	1
88	8600	B.C. Housing Minister Selina Robinson said the project represents hope for many women and families in need.	1
89	3120	An immigrant to a developed country lives in two worlds. In metropolitan societies he finds himself with a different way of looking at things. He develops new ideas, gains a new confidence. In the new country there are opportunities, he gets used to a good standard of living. However, he is an alien, not totally assimilated, ethnicity and culture distinguishes him from the main current. He longs for familiarity, his roots. The idea of retiring to the original country comes to him.	1
90	10311	"""Poverty. Forty-seven million people depend on food stamps. Thirty-eight million households have nothing saved for retirement. About 1.2 million children are homeless. It is estimated that 58,000 veterans live on the streets every night. These facts are a national shame. The U.S.'s massive, crunchy poverty is eating up our forces. What kind of ""superpower"" allows a million children to stand up for themselves on the street?"""	1
91	179	Jenny Neal, regional director of the Grandmothers Promotion Network for Saskatchewan and Manitoba, shows her orange scarf in the sculpture Prairie Wind in River Landing, Thursday, November 24, 2016, to promote 16 orange days to raise awareness about violence against women.Greg Pender / The StarPhoenix	1
92	845	"In his tweet, Reham highlighted how a "" real leader "" should protect vulnerable communities."	1
93	5270	The Cape Argus has launched a new collaborative editorial initiative called #TheDignityProject -- a 15-part daily series about the homeless in Cape Town. Homeless person Danny Oosthuizen will be writing a daily column for the duration of the project. Read the fourth entry in Danny’s Journal below...	1
94	3959	Ms. Gachagua attributed her kind gesture to a perennial and disturbing vision of discouraged children from poor families who watched children from wealthy homes as they rejoiced during the festive seasons.	1
95	10020	It goes without saying that, whatever the level of one’s disability, they face a tenacious stigma and social exclusion, in addition to their persistent physical or mental challenges. If life is difficult for adults with different abilities, we can only imagine what it could be for children. Their parents get tired, frustrated, and hopeless. Most of them lack financial and other resources to cope with the situation. It is almost inconceivable how burdened and helpless they feel, and therefore resort to a resigned acceptance of destiny.	1
96	8680	"""""Every qualified person today can be disabled tomorrow. So we should treat our physically disabled brothers and sisters with dignity and respect,"" he warned."""	1
97	1510	"""""""Someone has to be there to worry,"" he says. """"I think my passion for health policy comes from these vulnerable people who are forgotten.This whole experience has been more invigorating than I ever thought."""""	1
98	282	Why is electoral participation so poor in rich countries like the United States, whose GDP can be high but still has a large majority of homeless and poor people? Democracy is not the solution for everything and most countries still do not practice democracy to its full meaning. Poor countries have to show that they are democratic to play the field in globalization and modernization and bring their poor to the voters list, which in many cases would prefer to work in their fields as politicians never did much for them anyway.	1
99	4014	Accountability suggests that people so in need of our help and support might have done a little more to help themselves.	1
100	6130	"""Speaking at the elaborate event, the first of its kind in Badagry, President of the Association, Comrade Monday Denagan Honfovu, who also duplicates himself as the President of the Badagry Community Youth Association, BCYA, said, the idea of helping vulnerable women was confirmed in the saying, ""If one empowers a woman, one empowers the nation."""	1
101	9084	"""We all make a mistake, no one is perfect. Execution is very bad, nobody likes it. We feel very sorry for these poor families."""	1
102	10407	"""He said that his decision to help those in need did not benefit him personally, but """" rather such assistance was being given by all the employees of the Group... in one way or another, all of us have been helping those in need."""	1
103	5920	"""Mr. Mathur, who was born in India, came to Canada in the early 1970s when he was eight years old. His working immigrant parents inspired him to be always resilient, as they demonstrated by facing the difficulties of integration into society, finding work and putting food on the table. He describes his upbringing as spiritual, first in downtown Toronto and then in Bramalea, northwest of Toronto, in a working class area full of young families where """" it seemed that they were all the same, """" with children focused on academia and sport."""	1
104	2226	Mother of three on the verge of being homeless again <h> by	1
105	384	"""""Many people need better roads, drinking water, skills training, education and health services that need to be developed. Everyone wants it to happen in a moment and we have to explain to them that it is a process... and it is not going to happen overnight. We have made many achievements and I hope that we can fully convey what the vision is for the constituency and that people will buy exactly what we have been trying to do,"" he said."""	1
106	8120	Now everyone wonders how she takes care of herself, living with her disabled daughter after her husband died more than 20 years ago.	1
107	5023	But despite the waning hope, Yemenis refuse to give up others in need.	1
108	4655	VATICAN CITY : To suffer and feel empathy with others, to approach them to help restore their dignity : This is the attitude that the Christian owes to those who suffer and are in need, said Pope Francis during this morning's Mass in Casa Santa Marta, commenting on Luke's Gospel today dedicated to the account of the resurrection of Christ by Nain's son.	1
109	8247	"""""""Those (Rohingyas) who somehow entered the country as border regulation went off, we have decided to give them shelter for humanitarian reasons,"" he said, while adding that there are other refugees who also receive help in Bangladesh."""	1
110	10135	Indian children from poor families never have the opportunity to use a computer. Nor do they have the opportunity to speak English. For the most part, their own English teachers struggle to speak well because they were also taught poorly.	1
111	8965	Over the years, I have worked very hard to make this national misfortune known. Our most vulnerable citizens in the long-term care centers have no voice and FATE has been able to fill that gap by speaking loud and clear to them and their families about abuses in the long-term care centers and, in particular, the overmedication of patients in those places.	1
112	6534	The actor, who will be seen later this month at Avengers : Infinity War, found himself called to make the day of a young fan in need. On Wednesday, he spent time with Jacob Monday, who is a 16-year-old boy from northern New York State who has terminal cancer. The teenager, who has a rare form of bone cancer, has a list of cubes that he is working through and included meeting his favorite movie star.	1
113	7370	Foreign Affairs spokesman Charles José said in a press conference on Tuesday that the Philippines, as a signatory to the 1951 United Nations Convention relating to the Status of Refugees, is committed to extending a hand to war refugees.	1
114	3954	"""""""If a single human being is left homeless and forced to live on the street in any country, it is a shame for the people of that country,"" he adds."	1
115	7805	Cecil Duddley Mends who is the CEO of Duddleys Expressions, a modern state of art Fashion Couture in Ghana that focuses mainly on fashion shows in Africa and Europe not only won the Fashion Designer of the Year award because of his immense progress in Ghana's Fashion, but he was also honored because he gave hope to people of hopelessness by training more than 1,000 free people who can put food on their tables.	1
116	2822	Yemen, Syria, Iraq, and Libya are states of hopeless militias (anarchy); these are hopeless, hopeless states. How can we save these states; even the U.S. military could not bring stability after 10 years in Iraq.	1
117	5432	"""A large-scale, publicly funded energy efficiency programme is urgently needed to create jobs, reduce emissions and save the lives of some of the most vulnerable people in the UK."""	1
118	10324	When the prophet Elijah the Tishbite was so frustrated and desperate that he contemplated suicide and told God to kill him, the first thing God did was to solve his immediate need by giving him food. He gave him food again until he ate and his heart settled and thought of suicide no more.	1
119	8154	"""This raises the question about the religious education network """" madrasa """", where children from poor families are indoctrinated to carry out suicide attacks. Several suicide bombers in recent months have been forced teenagers to embrace the bomb instead of the book. However, global outrage is, so far, absent on this issue. <h> Blockages in schools."""	1
120	4193	Thousands of homeless Iranians curled up against the cold on Monday, a day after at least 450 people died in Iran's deadliest earthquake in more than a decade, Reuters reports, citing state television...	1
121	7462	By learning a skill, and then passing it on to others, Otoyo is not only changing the narrative about people with disabilities, his work of knitting has also helped him overcome the trauma of a past decade by fighting under one of the most brutal rebel groups in the world.	1
122	7396	We work as if everything depends on us, and we pray as if everything depends on God. But He does more than we could ever do. We pray, we build our homes for the poor, homeless and homeless. We build our own monasteries. We build our own beds and chairs. We cook, we clean, we make our own clothes, we cut our hair.	1
123	8276	When we talk about freedom it is essential to remember the brave war heroes who fought to save our country from L.T.T.E. terrorism over 30 years. They sacrificed their lives. They lost their members. They became disabled and their families suffered a lot. The economy was ruined. About 100,000 people, including civilians, lost their lives. Thousands became disabled. Are the people who lost their lives in the 30-year war? Are the winners the ones who saved their lives? I believe that we, who saved our lives from that tragedy, must remember the lessons we learned.	1
124	516	The group believes that only one Nana Addo/Bawumia administration can stop the depth of hopelessness in which young people have fallen and restore the dreams of an inclusive and prosperous nation.	1
125	1542	"""He was born HIV positive. He is healthy, but when Sasha found him, volunteered in an orphanage, he weighed half of what a 3&amp;#xBD; one-year-old child should, and his hair was falling. The only word he knew was Russian for """"Don't do that.""""The nurses told Sasha not to touch him. Not for HIV. It was love that worried them. If he received any, he would ""want more, and no one would come near him. He was getting older outside the room, and now they were sending him to another, more desperate yet, where he would be thrown away with lost causes of all ages. And there he would remain, while he remained."""	1
126	822	"In our society, on our birthdays and in remembrance of our relatives who have passed, we follow the tradition of giving alms as food to people living in residential homes and donating gifts to people, who both the State and society believe need "" social services "" synonymous with "" charity "", a situation that has been taking place in Sri Lanka for many decades and that people with disabilities are beneficiaries of good will and charity."	1
127	7983	Keva Davis, from the neighboring community of Red Ground, said that many of Negril's less fortunate and homeless have been beneficiaries of the program and for this she is very grateful.	1
128	2284	The paper demonstrates why stakeholder consultations with various informed actors from business, civil society, labour organizations, academia and others, including those that can give voice to the most vulnerable, are important, and describes the various mechanisms and processes that have been introduced by countries such as Korea, Japan, the United States and others to ensure that stakeholders' interests have helped to create or balance the broader objectives of trade negotiators.	1
129	4160	It should be noted that 23 children from vulnerable families in the community receive scholarships from our organization, including 3 in preschool education and 20 in SOS primary school.	1
130	3186	"""When politicians discuss immigration, it is usually in terms of high-flying. Jeb Bush says that ""immigrants create an engine of economic prosperity."" Politicians always talk about importing the best and the brightest from abroad. But New York City halls capture the reality of illegal immigration, which creates lawlessness islands where people can be mistreated with little consequence."""	1
131	171	"""""I am very excited to see the monetary results that all these businesses donate to the cooperative. Since I am also part of 16xOSU, I have more interest in where the money will be used and the difference it will make among women in Uganda,"" Triplett said."""	1
132	4527	For now families stay with friends and family. During the day they clean up the debris left by fire, hoping someone will come to their rescue. They received emergency relief packages, but they are still in need of clothing, beds, blankets and kitchen appliances.	1
133	10312	In the last four decades, tribal society has gone through the most tortuous, bloody, destructive, divisive and increasingly brutal phases. The sons and daughters of these dark times saw nothing but barbarities, despair and impotence. The sons of the jihad of the war zone had no window of opportunity or expression. As they saw a handsomer young man - a aspiring model with fascinating attire and seductive photographic sessions - being killed in cold blood, they simply could not take him any more and they clung into public spaces with a white flag on their hands. Suddenly, we see a civilian rights pashtun'primary emerging from the fields of FATA's death.	1
134	4376	It's lunchtime, and we're sitting on the eviscerated remains of the house you're painting today. The floor is full of concrete chips, and the windows are all blown up. Images of Aleppo's bombed homes come to mind. But this building is being renovated, so the landowner can rent it to refugee families who can afford more than a tent. Ibrahim's is not one of those families.	1
135	4876	Cold, wet and windy our teams were on the streets until late in the morning feeding homeless men and women #ICHH#Retweet4Support	1
136	2465	"""The capitalism of our time does not understand the value of union, because it has forgotten the social nature of economy, enterprise, life, ties and patents. But perhaps our society does not understand union because it does not see that it fights enough in places of rights 'not yet': in existential suburbs, among discarded workers, among immigrants, the poor who are under the walls of the city; Or simply does not understand why corruption has sometimes entered the heart of some trade unionists. Don't let this be blocked."""	1
137	7098	In addition to offering mega deals to its customers on March 23, Daraz.pk wants to celebrate Pakistan Day with those who deserve it so much but cannot enjoy the same luxuries. The online shopping portal has pledged to return this Pakistan Day and has launched the 'You Buy One We Donate One' campaign. With this campaign, Daraz has committed to helping a Pakistani in need in every item sold on the sale of Pakistan Day. Daraz wants to join its customers and other companies to work on spreading smiles and promoting positivity.	1
138	8123	"""Dinu had developed a theme of life. It was, ""The circumstances of her life do not do it and should not describe or dictate the quality of her personality. """"Dinu did not let these new and difficult circumstances change any aspect of her character or her life. Although she herself was sick and in pain, she still took time to visit if a friend or relative was ill. Although she was in need, she was always there to help others when necessary. She always had time to talk to her friends. Dinu's verse Bible theme was Col 4:2 """" Continue seriously in prayer, being vigilant in it with thanksgiving."""	1
139	7790	"""As a child, I have always been told that to give to those in need. I have been raised to believe that if I do not give to those in need, I will find my way to hell. Because of these teachings that has been imbued in me, I have generally been understanding with those in need. After all it is said in the Holy Scriptures that """" there is blessing in giving to receive ""."" Growing up, however, I have disillusioned my mind from this notion. I am tired of seeing a familiar face begging on the street for too long, I am tired of giving money to a beggar who asks me for money today and yet asks me for help shamefully again when he or she finds me on the next day."""	1
140	6087	Coming from a house facing financial difficulties, Father Campbell is always out to implement projects that help bring smiles to the faces of people in need.	1
141	5719	Pope Francis has visited a refugee center to wash and kiss the feet of Muslim, Orthodox, Hindu and Catholic refugees.	1
142	715	Mombasa County team director Anisa Abdala called on the corporate community to sponsor several teams as a way to show solidarity with the disabled.	1
